gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200030184635672015e+01,1.200000725660482033e+02,3.386095115336835448e+01,6.038631328438964552e+00,-9.427087974715112062e-02,-5.852650800091178773e+00
3.200028079726462948e+01,1.200000118350465215e+02,2.578747742597591497e+01,6.126609741321738412e+00,9.239758718016348460e-03,-5.891966812465414094e+00
3.200027728582607267e+01,1.199999102717610100e+02,3.709433242120110918e+01,6.054139563312309846e+00,-1.995334793610639701e-02,-6.018224702128804005e+00
3.200026820326530697e+01,1.200000103869521695e+02,1.830028833864171389e+01,6.231301187264700836e+00,9.523454246177255611e-02,-6.047278401096998657e+00
3.200026091863182387e+01,1.199999710833698998e+02,2.310556549998909759e+01,6.290161882521108971e+00,3.119432635597420289e-02,-6.094794193277180305e+00
3.200032322095675141e+01,1.199999782678212057e+02,2.963488273836625453e+01,6.333379228396931460e+00,7.464750219540763898e-02,-6.245761814424843017e+00
3.200030861617428002e+01,1.199999891895759987e+02,1.809567567971736324e+01,6.357788811313595190e+00,-2.112550126695030700e-02,-6.251732106489207297e+00
3.200028256836168339e+01,1.199999778496053722e+02,4.066561963661015966e+01,6.500820677549639548e+00,-1.997147329944363656e-02,-6.463875857577153106e+00
3.200028374525505370e+01,1.199999934722093542e+02,2.670780515864761995e+01,6.550567906437490429e+00,-5.671540289748623620e-03,-6.490650996921004889e+00
3.200028107428074975e+01,1.199999499028873373e+02,3.115351971973613132e+01,6.577847472880222313e+00,1.179742493416610638e-02,-6.508967690503444814e+00
3.200029787361607703e+01,1.199999479531618221e+02,2.629719301896883010e+01,6.706146504291350396e+00,-7.470879475264526233e-03,-6.611904172953507519e+00
3.200040678375479075e+01,1.200000710091252643e+02,3.289971913620602351e+01,6.783224323250530041e+00,1.385017352547747785e-02,-6.720836684924285542e+00
3.200027737374657022e+01,1.199999777697470051e+02,3.957660688277802308e+01,6.808370818175605521e+00,-5.965856791575492590e-02,-6.856952968535114934e+00
3.200036244992760714e+01,1.200000613961491780e+02,2.753468637786875206e+01,6.831442621296805129e+00,-2.802103656421761277e-02,-6.853396408651857286e+00
3.200032877371728546e+01,1.199999470927991325e+02,4.676580994848823991e+01,6.914600572628524233e+00,-3.786452348352768119e-03,-7.035277365553699980e+00
3.200025079663987526e+01,1.199999894130087625e+02,3.739500659758137147e+01,7.054362371867358483e+00,9.116652743539008230e-02,-6.985216695809053356e+00
3.200033519662743942e+01,1.199999795325321372e+02,3.661346757020240972e+01,7.173822076422838201e+00,8.352838029438205969e-02,-6.990097883564406089e+00
3.200028382738020127e+01,1.200000220721089050e+02,4.107511553161138096e+01,7.105078484081746026e+00,-7.204166633619098203e-02,-6.988841684815191968e+00
3.200024731375025056e+01,1.199999774650774782e+02,4.029673641415090657e+01,7.056424987774247093e+00,-6.624893153834010562e-02,-6.933052116288956235e+00
3.200034716882927910e+01,1.200001195069304742e+02,2.410165858805379813e+01,7.004165976247838543e+00,-5.845022008601052227e-02,-7.121565135885957964e+00
3.200037803085409394e+01,1.200000948990219030e+02,4.031761094801447598e+01,7.106723061344435877e+00,-6.764203266120707991e-02,-7.050849528809314037e+00
3.200031385644874149e+01,1.199999937550531826e+02,3.255488665532155323e+01,6.980507608756956195e+00,-6.843354672189802534e-02,-7.060794831507057445e+00
3.200046927645365002e+01,1.199999960322201105e+02,3.791991024355193218e+01,7.093729480135666954e+00,4.550329600581991957e-02,-7.007759230628324509e+00
3.200028400993390676e+01,1.199999754747012162e+02,4.374376465329989117e+01,7.144218243274062630e+00,1.938878224741538148e-01,-7.037978636455509474e+00
3.200041613782798322e+01,1.200000694244564841e+02,4.496423319123378803e+01,7.100158083260952324e+00,-1.514005409662587225e-02,-6.966189174960049968e+00
3.200043540212476501e+01,1.199999972365822032e+02,3.532199936665476514e+01,7.180276743295909370e+00,3.280058532173892732e-02,-7.012305023430979389e+00
3.200043810808320899e+01,1.199999662398691669e+02,3.555477969574803154e+01,6.982100196776156231e+00,-8.413805829573386963e-02,-7.203748882643889573e+00
3.200033931996810566e+01,1.200001208067144773e+02,3.641184570016972089e+01,7.081203847338547241e+00,1.072296552055197229e-02,-7.000535960547582093e+00
3.200049778998631211e+01,1.200000070867404673e+02,4.491652752419207673e+01,7.006374099919535858e+00,-7.433180668681696988e-03,-7.034286890486977306e+00
3.200040063474177288e+01,1.199999764996294402e+02,4.355092337300509087e+01,7.038515289464602809e+00,-8.435155611278331508e-03,-7.013014323743901990e+00
3.200039324374981931e+01,1.199999749317266406e+02,2.892973803273470068e+01,7.084623236033844584e+00,-1.085658954841291733e-02,-7.129112942070841008e+00
3.200043606145808184e+01,1.199999464622997323e+02,4.581420785689795849e+01,7.059417191305572992e+00,-5.536863586355705857e-02,-7.041680600936241596e+00
3.200041616370435094e+01,1.199999805496486971e+02,4.486739360497764295e+01,7.074556722574976142e+00,-7.221949601883280445e-02,-7.056209730702793337e+00
3.200047159988636025e+01,1.200000149527411111e+02,3.564446405355838721e+01,7.113859072407996642e+00,6.412766310011215609e-02,-7.050096418244100605e+00
3.200044732100637646e+01,1.199999960431239145e+02,5.047222360159551613e+01,7.132353180181000063e+00,-6.356668022761335912e-02,-7.059933242993519542e+00
3.200044975953871074e+01,1.199999643238028142e+02,3.850384151477987160e+01,7.091847643054461692e+00,-1.286905058212177433e-02,-7.110341406057547609e+00
3.200049196682641650e+01,1.199999591220470307e+02,4.489693205282188160e+01,7.118511210570510173e+00,-2.805067427214845768e-02,-7.064208319911204015e+00
3.200041747685468607e+01,1.199999744927258405e+02,5.033206396236985114e+01,7.060417235492989718e+00,1.288322551935331198e-02,-7.093134348753957319e+00
3.200049009594403771e+01,1.200000053708123318e+02,4.186400731477385762e+01,7.181877557639540832e+00,-4.309554111796203013e-02,-7.039981609653950478e+00
3.200045859798711945e+01,1.200000196774007861e+02,3.842830764825103529e+01,7.142119898812646639e+00,-5.200439123704047456e-02,-7.016597919596119226e+00
3.200048577030278807e+01,1.199998924195727454e+02,4.866531207594978525e+01,7.026633040205522818e+00,2.064061728711574784e-02,-6.991560294090321648e+00
3.200052120868731720e+01,1.200000434681754911e+02,5.394640681860246190e+01,7.110168335053687727e+00,-2.977050071695946584e-02,-7.058303906443872400e+00
3.200052279094210661e+01,1.200000594784936396e+02,4.091708614401659361e+01,7.123704205421574898e+00,1.586242341466942429e-02,-6.993622600977982273e+00
3.200048473833997065e+01,1.199999616751576355e+02,5.465721695965903848e+01,7.126077765636710026e+00,-3.970776203518766589e-02,-7.047509191015143948e+00
3.200061312105825806e+01,1.199999726603962387e+02,4.873959426756886870e+01,7.047968280009123454e+00,-3.924577078128792772e-03,-7.099188570844551016e+00
3.200052837598227740e+01,1.199999670544022052e+02,6.188056150339541972e+01,7.172568724647797822e+00,-3.513830105870337575e-03,-7.060137734540894883e+00
3.200049222104264146e+01,1.199999588246322304e+02,5.705017358948153117e+01,7.006855862238457355e+00,4.242520171166822007e-02,-7.045404734938649938e+00
3.200052312422889145e+01,1.200000308860025484e+02,6.171019128889726346e+01,7.086902654115106337e+00,2.228556927476038618e-02,-7.044152095415052273e+00
3.200056890706044754e+01,1.200000031607445266e+02,6.226249229916570727e+01,7.078025377557310982e+00,-1.115195518769322436e-01,-7.079915347559581740e+00
3.200045321746343774e+01,1.200000294758054622e+02,4.708474592990895502e+01,7.044082793619318217e+00,4.376815418316938600e-02,-7.009000252793446961e+00
3.200055228609289770e+01,1.200000417805017889e+02,5.714092803041865665e+01,7.091639457140840541e+00,-3.622321208251821911e-02,-7.053062081864968746e+00
3.200044920201442977e+01,1.200000258727478126e+02,5.927547251425397690e+01,7.104360038069160943e+00,-6.445033792496204783e-02,-7.030976869689384401e+00
3.200059763992769746e+01,1.199999615200501921e+02,7.006681726378997155e+01,7.086892531042018994e+00,-7.368831080112579063e-03,-7.022864063536520263e+00
3.200052814310461713e+01,1.199999378033065085e+02,5.853398142998712927e+01,7.042826504091595829e+00,9.519373238187654740e-02,-7.155394705174098924e+00
3.200063272315568952e+01,1.199999676258005366e+02,6.193919102284177569e+01,7.150319956316551817e+00,5.024040754215861049e-02,-7.063269947679263083e+00
3.200057604508018727e+01,1.199999793588877708e+02,7.640704877657455540e+01,7.124282957959243490e+00,5.237960885140812914e-03,-7.148049438153915247e+00
3.200062871391097019e+01,1.200000197000815234e+02,6.613654854970101837e+01,7.079564700744299444e+00,-6.412600722015955775e-03,-7.030781706585052859e+00
3.200059291411879059e+01,1.199999682639014509e+02,6.319538864118623422e+01,7.194156475964908815e+00,-2.612774054956435582e-02,-7.034003698312676356e+00
3.200061903693267595e+01,1.200000273545175702e+02,7.285547681850776769e+01,7.030915727585798969e+00,-1.118995474095547428e-02,-7.105125930497024456e+00
3.200056428731819125e+01,1.200000158315048537e+02,7.234673972124672048e+01,7.157967343184112430e+00,1.670835709550816048e-02,-7.090363159689881734e+00
3.200064961221001880e+01,1.200000497633394190e+02,5.992369251819658871e+01,7.091476741995090372e+00,4.542411711625900933e-02,-7.029582780573246481e+00
3.200067108086398093e+01,1.199999856318664087e+02,7.593121551788132706e+01,7.138740913721560055e+00,-3.412656721329323378e-02,-7.116758649657734637e+00
3.200059785380243227e+01,1.199999949572100348e+02,6.782033902259421154e+01,7.121622269516624470e+00,2.808030490466154050e-02,-7.110826538826520604e+00
3.200059330395016133e+01,1.199999991514075930e+02,6.617318663709154691e+01,7.133121057161696754e+00,5.614962876220114078e-03,-7.019853397294101960e+00
3.200061264995691346e+01,1.199999601730488763e+02,7.350996256230480697e+01,7.158695401335088526e+00,3.493688366685603064e-02,-7.057326874061487842e+00
3.200066429562657788e+01,1.199999670268732359e+02,7.712178888579622082e+01,7.053004012874471762e+00,-2.849939003583941421e-02,-6.988615042694525492e+00
3.200065299127236784e+01,1.199998656572661133e+02,7.338574677960158965e+01,7.112731086423552895e+00,5.782314332773096782e-02,-7.029969620022252563e+00
3.200062001206138262e+01,1.199998996808706835e+02,5.350588966880809494e+01,7.017260832674044657e+00,-3.228936419546701159e-02,-7.043382580917079139e+00
3.200066868397111364e+01,1.199999648213203329e+02,8.118203158739089531e+01,7.090330641863308969e+00,-2.295300369545638652e-02,-7.061789149245313091e+00
3.200068032757000935e+01,1.200000009965599617e+02,6.232332290426467125e+01,7.001977450610715081e+00,1.002702261657551497e-01,-7.126957410499195511e+00
3.200064968854820791e+01,1.199999639174225479e+02,7.711934850008452713e+01,7.074865083268907284e+00,2.537072994830186917e-02,-7.057682246388958802e+00
3.200074021136743596e+01,1.199999701682428963e+02,7.162352105349457076e+01,7.037361769978129011e+00,2.050452954589891685e-02,-7.104031005146295819e+00
3.200075056023613485e+01,1.200000044334191358e+02,6.926636471514977700e+01,7.117840167869384338e+00,5.598990513429050880e-02,-7.073426129433196152e+00
3.200069154500214808e+01,1.200000457969240273e+02,7.182753769743065675e+01,7.121988351971768161e+00,1.117637079369304676e-02,-7.085667777528057876e+00
3.200077044753645339e+01,1.200000151862783753e+02,7.415830735344400182e+01,6.988720005737414809e+00,2.779069045286824621e-02,-7.052477409391842755e+00
3.200067717965959702e+01,1.200000117761731531e+02,7.527321738408498675e+01,7.056332199832850982e+00,-6.210944747207263437e-03,-7.134117308954707859e+00
3.200072749294756846e+01,1.200000083358792153e+02,7.205426897519636498e+01,7.110165763456557819e+00,-3.141749752787396238e-02,-7.001596628967933889e+00
3.200077138872517679e+01,1.199999508306849521e+02,6.896921185059089510e+01,7.080530005762343038e+00,-7.013241996086387771e-03,-7.049733680503289079e+00
3.200072620995606343e+01,1.200000019310845545e+02,7.504885100923456775e+01,7.137108961959460096e+00,9.278034434201416769e-02,-7.103297969716445337e+00
3.200074575960273648e+01,1.199998922364819691e+02,6.906123031537747181e+01,7.058110123488613219e+00,-4.446108892409422753e-02,-7.007311588168083638e+00
3.200081657403054436e+01,1.200000544673071232e+02,7.499303202848956573e+01,7.038154571970511419e+00,-6.130231932718979704e-02,-7.174459468185501620e+00
3.200083223471904859e+01,1.200000426757233498e+02,8.807409358021102719e+01,7.057040916234971206e+00,1.817771260157913802e-04,-7.053147795335164894e+00
3.200066303470744344e+01,1.199999885333844105e+02,7.123399329345525643e+01,7.015171119840093006e+00,-3.477554278918142377e-03,-6.969800288938309940e+00
3.200075527700468569e+01,1.200000266409686986e+02,8.183725437104018852e+01,7.113565156760411234e+00,4.790733966846219983e-04,-7.108679624762084259e+00
3.200079712976905455e+01,1.200000108929248057e+02,7.932660886053974991e+01,7.025091563412373397e+00,6.628098569675047735e-02,-7.162684935347097159e+00
3.200079521367035795e+01,1.199999502759440020e+02,8.485286366255546397e+01,7.107109982017290051e+00,-8.804046238914142730e-02,-7.065228290729934635e+00
3.200078911114496094e+01,1.200000168632288222e+02,8.021341716236918273e+01,7.205625432980250267e+00,-3.995632693923042988e-02,-6.925682040298971387e+00
3.200074558666964464e+01,1.200000514730771357e+02,7.205658824292913778e+01,7.062631714186610843e+00,3.953295433520084834e-02,-7.046398530379002878e+00
3.200075775323458771e+01,1.200000415568736543e+02,7.633812089537880752e+01,7.134649944050795334e+00,-1.044071282941965162e-01,-7.041583573391028139e+00
3.200084547285189274e+01,1.199999607875793401e+02,8.527543866552424845e+01,7.024649535168728143e+00,2.312355161840814674e-02,-7.092092709645291926e+00
3.200073933253833758e+01,1.199999772584913131e+02,7.934283682703262741e+01,7.169560821400675188e+00,-5.476047163880831681e-02,-7.152485964308533006e+00
3.200084298916400627e+01,1.200000308194947252e+02,1.014467230399047821e+02,7.145362537262483826e+00,2.444432476903543421e-05,-7.070224479165150733e+00
3.200079110410795380e+01,1.200000214843433071e+02,8.643272169421013018e+01,7.122038950454019357e+00,3.501264859352584691e-02,-7.085755407993407751e+00
3.200086463982054852e+01,1.200001570943300635e+02,8.425269927963870487e+01,7.036061508960122168e+00,1.333830246419465820e-02,-7.105866245356899924e+00
3.200087033306839857e+01,1.200000046407023149e+02,8.611287976889484241e+01,7.095583454279968727e+00,1.359097020610833609e-02,-7.034720301237508799e+00
3.200078104765226072e+01,1.199999268293569088e+02,9.283235877808392900e+01,7.035352520107148067e+00,-8.336235020209835367e-02,-7.008465258928244346e+00
3.200078378814154689e+01,1.200000213399934097e+02,8.777729254613801402e+01,7.092973159743653611e+00,1.507962626939860287e-02,-6.961829861775567174e+00
3.200084836571966207e+01,1.200000624842297157e+02,9.272493155966816403e+01,7.000159911191375706e+00,-3.470089350100308973e-02,-7.092283775754781416e+00
3.200080861850915426e+01,1.200000280204303351e+02,9.272926494081329452e+01,7.076793479775532525e+00,3.544190243818164110e-02,-7.066696835324002279e+00
3.200086563125312011e+01,1.199999842071271132e+02,9.500105259427495241e+01,7.040865904481532489e+00,-5.690412259660894423e-02,-6.955878781481503736e+00
3.200095103893061577e+01,1.200000677726295777e+02,8.957180496377284840e+01,7.029189091247111776e+00,-8.064346870224742281e-02,-7.047845551843542999e+00
3.200087572104883549e+01,1.199999980040887237e+02,9.292704219888376826e+01,6.990470289152521666e+00,-1.689757462568011182e-01,-7.098219128333805195e+00
3.200088624129455184e+01,1.199999072365213237e+02,8.442138669644597826e+01,7.032876456817566790e+00,7.959115730960771018e-02,-7.028993650123841697e+00
3.200084582033520775e+01,1.200000124066016980e+02,1.009698805610237571e+02,7.107372813947963053e+00,-6.563570795061354768e-02,-7.091187288904210462e+00
3.200096154691395611e+01,1.200000864411564692e+02,9.888595670646760993e+01,7.108819004233216887e+00,-1.766076609606882092e-02,-7.046563171949287607e+00
3.200087570722993036e+01,1.199999816453826327e+02,9.368896254073743535e+01,7.095748194893908511e+00,2.982447867095972677e-02,-7.087488777186667477e+00
3.200091848918452797e+01,1.199999681789380048e+02,9.085658081205866665e+01,7.065818152029486043e+00,7.220060023797419957e-02,-7.035778619119616550e+00
3.200095889096006374e+01,1.199999417087942248e+02,1.008937597771807475e+02,7.062010773604516345e+00,2.054247713671351894e-02,-6.993701679799340098e+00
3.200090624634162140e+01,1.200000638215682756e+02,9.673950621276213724e+01,7.089092650252369232e+00,-4.163598648534271723e-02,-7.139232376303080940e+00
3.200093779167078623e+01,1.200000385832366021e+02,9.281344923556285664e+01,7.020667622253094819e+00,1.166718356022371922e-02,-7.125709915106937409e+00
3.200096013865108091e+01,1.199999565197009730e+02,1.018465685016256117e+02,7.021575704752354596e+00,-3.536336629635390000e-03,-6.985287079440582581e+00
3.200096342115286774e+01,1.200000236948120431e+02,1.002668346288666470e+02,7.050444705976314452e+00,1.037607293111758458e-03,-7.070968336375219820e+00
3.200085886040191241e+01,1.199999676089233702e+02,1.216092533727433533e+02,7.013272330638287144e+00,-3.549121314950498540e-02,-7.018590928857596722e+00
